"username","id","time","likes","retweets","text"
"chrislarsensf","798971309870850048","2016-11-16 19:29:39","0","17","RT @pauldaugh: .@RichardLumb1 leads Debate on The Blockchain Revolution - in FInServ and beyond - @accenture #CIOForum16, inc @bgarlinghous…"
"chrislarsensf","798678794366160896","2016-11-16 00:07:17","0","10","RT @JoAnnBarefoot: Remaking the financial rails: my new podcast w/ Ripple CEO Chris Larsen! https://t.co/kSSKtTA09u https://t.co/qzZVvbUnti"
"chrislarsensf","798302280072065024","2016-11-14 23:11:09","9","3","Finding a home for #fintech https://t.co/gBqA0oqNOO"
"chrislarsensf","798301994045739008","2016-11-14 23:10:01","0","17","RT @marcus_treacher: Distributed ledger technology enables banks to run at the pace the #PSD2 changes are demanding they run. https://t.co/…"
"chrislarsensf","795696214926827522","2016-11-07 18:35:35","27","11","Proud to see @Ripple on this list again! https://t.co/ODPnjIYfVj"
"chrislarsensf","795693556996390913","2016-11-07 18:25:01","0","8","RT @BankingTechno: Paula da Silva @SEBGroup: We have to experiment and try different #blockchain solutions. Bank teams w/ @Ripple https://t…"
"chrislarsensf","795693495356981249","2016-11-07 18:24:47","0","11","RT @Ripple: CEO @chrislarsensf suggests that the next POTUS appoint a #fintech advisor. https://t.co/PXluJweoDW"
"chrislarsensf","794253139755012097","2016-11-03 19:01:19","13","5","ICYMI: A New Chapter for @Ripple. https://t.co/GerBVGfELw"
"chrislarsensf","793446438156009472","2016-11-01 13:35:47","53","20","Congrats to @bgarlinghouse my successor as @Ripple CEO in Jan 2017. Look forward to staying close to the team building the #InternetofValue"
"chrislarsensf","793444831213285377","2016-11-01 13:29:23","29","20","I’ll transition into the Exec Chairman role @Ripple next year and continue to chair board of directors. https://t.co/AoiI9RJM1D"
"chrislarsensf","793162207395770368","2016-10-31 18:46:21","340","101","How is @Interledger like a shipping container? It's not a riddle; it's a solution to a fundamental problem. https://t.co/bfUlBeThaO"
"chrislarsensf","792012870359875588","2016-10-28 14:39:17","0","10","RT @dinisguarda: #Blockchain is like the #internet before the browser - Chris Skinner's blog https://t.co/CabNKMejgc via @Chris_Skinner"
"chrislarsensf","791352080208322561","2016-10-26 18:53:33","26","17","Whoever can solve this ledger interconnection problem will have accomplished something like the invention of TCP/IP. https://t.co/PjqFhAUmkm"
"chrislarsensf","791014460097830912","2016-10-25 20:31:58","7","4","CFPB gives upbeat assessment of fintech in ‘Project Catalyst’ report  https://t.co/1KXgcIE6jh via @WSJ"
"chrislarsensf","790679605032038400","2016-10-24 22:21:22","0","18","RT @Ripple: #AFPOrlando presentation: @nilesh_dusane and @LeilaniDoyle talking #blockchain and the future of #payments https://t.co/YyXBn6N…"
"chrislarsensf","790679586249945088","2016-10-24 22:21:18","0","6","RT @Unocoin: Team @Unocoin exploring the benefits of @Ripple with @vijay_chetty.  @abhinand_kaseti @sathvikv @SunnyStartups https://t.co/W8…"
"chrislarsensf","790678408288014336","2016-10-24 22:16:37","0","8","RT @BGodenrath: Right in time for @money2020  RippleLabs  XRP coin makes cross border payments more efficient  @R3CEV @chrislarsensf https:…"
"chrislarsensf","789229412868694017","2016-10-20 22:18:49","0","9","RT @yusuke_56: XRP急上昇\nhttps://t.co/958r4kAh1j https://t.co/t9lqgX2gvR"
"chrislarsensf","789229108764942336","2016-10-20 22:17:37","0","20","RT @yusuke_56: We discussed future of @Ripple and @coincheckjp .Thank you\n@chrislarsensf @warpaul Today coincheck releases XRP.\nhttps://t.c…"
"chrislarsensf","789138149066715136","2016-10-20 16:16:10","0","24","RT @BGodenrath: German ReiseBank plans to develop @RippleLabs into a standard product for international payments @chrislarsensf https://t.c…"
"chrislarsensf","789110953170210816","2016-10-20 14:28:06","51","26","The future is happening fast. https://t.co/A7lXR2kIET"
"chrislarsensf","789110745254342656","2016-10-20 14:27:17","24","12","Remember this? https://t.co/O8xoUmrmTg"
"chrislarsensf","788820718750355456","2016-10-19 19:14:49","18","8","In a nutshell. https://t.co/NsZf4g6vrh https://t.co/S7PrNkbxIN"
"chrislarsensf","788818769187450882","2016-10-19 19:07:04","1","0","@GeorginaScribe please reach out to press@ripple.com"
"chrislarsensf","788417424370470912","2016-10-18 16:32:16","0","9","RT @alextapscott: Great deep dive by @DirectorIoD into the promise, peril and potential of #blockchain. Delighed to be interviewed for this…"
"chrislarsensf","788120095801249792","2016-10-17 20:50:48","39","21","Honored to help promote high-quality standards and broad, diverse contributions in JavaScript. https://t.co/Ds53gglYKw"
"chrislarsensf","786595765514752000","2016-10-13 15:53:39","24","20","The next POTUS needs to understand the magic moment we have now in #fintech. https://t.co/Qd4a5jaVMX"
"chrislarsensf","786246529166094336","2016-10-12 16:45:54","0","12","RT @EuroFinance: #TreasuryLab #EuroFinance speakers from @IBM @Ripple #Tradle + @triptananda discussing how #blockchain is transforming fin…"
"chrislarsensf","786246324005969920","2016-10-12 16:45:06","0","6","RT @marcus_treacher: The challenge for corporate treasurers is to adapt &amp; capitalise on the potential of #blockchain technology. Embrace ch…"
"chrislarsensf","785973216405696512","2016-10-11 22:39:52","0","219","RT @SFGiants: #NLDS Game 4 \n\nGates: 3:25pm\n1st Pitch: 5:40pm\n\nBe early. Be loud! \n\n#BeliEVEN | #SFGiants https://t.co/QmcXZVRHv4"
"chrislarsensf","785904876890918912","2016-10-11 18:08:18","12","1","Congratulations to CTO Stefan Thomas for landing on this list! https://t.co/hhOvUYHix0"
"chrislarsensf","785904798818152449","2016-10-11 18:08:00","0","11","RT @justmoon: Speaking at @ChicagoFed Payments Symposium tomorrow about #interoperability for #payments using @Interledger https://t.co/AZy…"
"chrislarsensf","785509674724405249","2016-10-10 15:57:55","0","16","RT @filipposantelli: ""We got Internet of data, we want to create the Internet of value"", my interview to @Ripple Ceo @chrislarsensf today o…"
"chrislarsensf","784445093595877377","2016-10-07 17:27:39","0","23","RT @wef: This @MIT camera can read books. Even when they're closed https://t.co/kQiw9ikHZv https://t.co/y8oIZq3bss"
"chrislarsensf","784444774950408192","2016-10-07 17:26:23","0","12","RT @marcus_treacher: Focusing on the U.K. #payments system as a best-case scenario for the deployment of distributed ledger technology: htt…"
"chrislarsensf","784060205533241344","2016-10-06 15:58:14","0","23","RT @dtapscott: So my second @TEDTalks (the one on #blockchain) has surpassed my 4-year-old #tedtalk in just 6 weeks!! #to1million https://t…"
"chrislarsensf","783763074725523457","2016-10-05 20:17:33","0","10","RT @peterolynick: .@copernicc wants to take out 90% of the costs of banking accts to support financial inclusion.  Need to replace old batc…"
"chrislarsensf","783763016474955776","2016-10-05 20:17:19","0","34","RT @copernicc: Good insight from @rumimorales at #FTSCHI16 reframe who your competitors are. Reminds me of my (now somewhat old but still a…"
"chrislarsensf","783373610400440321","2016-10-04 18:29:57","0","4","RT @petervan: Chris Larsen on the Internet of Value | @Ripple https://t.co/CiwxIZj7Bp"
"chrislarsensf","782977001489469440","2016-10-03 16:13:58","0","11","RT @money2020: Register and join the conversation w/ @BofAML @onlyonesandeep @Citi @frabob66 @bgarlinghouse @Ripple @Accenture https://t.co…"
"chrislarsensf","782976966630662144","2016-10-03 16:13:50","0","20","RT @Ripple: COO @bgarlinghouse will speak at @Money2020 on real-time cross border #payments https://t.co/0T3DW8Kf5p https://t.co/jYmCGLHDXA"
"chrislarsensf","782976553609072640","2016-10-03 16:12:12","0","12","RT @StanChart: #Sibos: Fintech firms have been coming up with novel ways to address client needs. Advances in technology has helped this pu…"
"chrislarsensf","782976495996198912","2016-10-03 16:11:58","0","25","RT @Ripple: Gautam Jain, @StanChart: ""You wouldn't wait 5 sec for a web page to load. Why wait 3 days for a payment?"" #Sibos https://t.co/o…"
"chrislarsensf","780799492354301952","2016-09-27 16:01:20","0","10","RT @msftfinserv: Watch our video with @RobinsonBenP at #Sibos about the key findings from @Temenos latest corp treasurer survey https://t.c…"
"chrislarsensf","780463516033572865","2016-09-26 17:46:17","0","14","RT @Ripple: Ripple has arrived at #Sibos! https://t.co/PbJOwwj4Nq https://t.co/yI3ZN5mWjS"
"chrislarsensf","780463492654510080","2016-09-26 17:46:11","0","34","RT @nitram_z: Is @Ripple taking the inter-bank payment away from @swiftcommunity? Looks like  many attendees #sibos want to learn about.  #…"
"chrislarsensf","780435825251065856","2016-09-26 15:56:15","0","4","RT @bijonmehta: Financial industry faces extreme disruption in payments #fintech #payments #blockchain #ripple https://t.co/UZQyrQO29M"
"chrislarsensf","779338945431687168","2016-09-23 15:17:38","40","24","The work of GPSG will give financial institutions and their customers the ability to make new types of #payments at mass scale. https://t.co/P29LZjikvh"
"chrislarsensf","779308308670746624","2016-09-23 13:15:54","23","7","BAML, Santander, Unicredit, @StanChart, @Westpac, @RBC join Ripple Global #Payments Steering Group. https://t.co/tsJ8EZr8rD via @ripple"
"chrislarsensf","779057545247764480","2016-09-22 20:39:27","0","7","RT @BankingInsights: Learn how to interoperate across currencies with Accenture’s @JeremyLight3 at #Sibos next week https://t.co/WO3OCGrQGB"
"chrislarsensf","779057266112630784","2016-09-22 20:38:21","0","14","RT @Accenture: Great job @elonmusk, have you considered the supply chain implications of your Mars mission? We have. https://t.co/JitKqcBrF…"
"chrislarsensf","778626571330396160","2016-09-21 16:06:55","15","9","You can’t have effective globalization without interoperability in goods, data and money. #InternetofValue https://t.co/OKqzVLFQp8"
"chrislarsensf","778259909687119872","2016-09-20 15:49:56","0","7","RT @WolseyVentures: Instant, certain, low-cost international #payments #startup @Ripple raises US$55m | @chrislarsensf #fintech #seriesB ht…"
"chrislarsensf","778259856922779648","2016-09-20 15:49:43","0","12","RT @leimer: Banks Are Turning To The Blockchain In A Big Way - https://t.co/9An2msVE6B #in  https://t.co/OJegrb7r8w"
"chrislarsensf","776840491891470336","2016-09-16 17:49:40","0","29","RT @sytaylor: Bank of England aims to revamp interbank payment system by 2020 \n\n#Blockchain (actually more DLT) \n\nhttps://t.co/K9qHeeDfYU v…"
"chrislarsensf","776840459377180672","2016-09-16 17:49:33","0","69","RT @Ripple: Ripple Raises $55 Million in Series B Funding https://t.co/TbBqtiiTru"
"chrislarsensf","776449083087032320","2016-09-15 15:54:21","36","19","Tons of runway. https://t.co/czdx2X8CA5"
"chrislarsensf","776417628390776836","2016-09-15 13:49:22","25","13","2016: most forward-thinking financial institutions are using blockchain technologies for #payments https://t.co/jlpLnISs4E"
"chrislarsensf","776417116903776256","2016-09-15 13:47:20","24","8","Very proud to share this news today. https://t.co/cZUuqfSS99"
"chrislarsensf","776121578702548992","2016-09-14 18:12:58","0","2","RT @susvis: We asked @AlexTapscott: what does it mean to be cognitive biz? #ibmwow #blockchain https://t.co/rCGfu8JrQa https://t.co/oncW4Ry…"
"chrislarsensf","775767534419062784","2016-09-13 18:46:07","0","31","RT @BloombergTV: Watch live: Salesforce CEO @Benioff talks A.I. business with @BradStone https://t.co/iSOBUhaI4U https://t.co/RNHdfNgk7e"
"chrislarsensf","775400764038447104","2016-09-12 18:28:43","8","6","Thinking about the #internetofValue... https://t.co/VxbZtPSEWB"
"chrislarsensf","775399420376387584","2016-09-12 18:23:22","0","8","RT @Interledger: #Interledger makes it easy to send #payments, no matter what ledger you or the recipient are on. https://t.co/NZEmYt2wYt"
"chrislarsensf","774308315908091904","2016-09-09 18:07:43","0","5","RT @SanInnoventures: Our Managing Partner, @belimad, is part of @TheFinTech50’s 2016 panel – find out more at: https://t.co/aNUJQA20VD"
"chrislarsensf","774305577686085632","2016-09-09 17:56:50","0","7","RT @Sibos: Just 16 days left until #Sibos 2016 begins @Palexpo in Geneva!"
"chrislarsensf","773918118359904256","2016-09-08 16:17:12","0","14","RT @Ripple: .@Timesofindia: Ripple's technology for cross-border #payments might prove an equalizer in world remittances https://t.co/GC8ia…"
"chrislarsensf","773181964186640384","2016-09-06 15:31:59","3","3","Where do ideas come from? https://t.co/fZdptaKzRM"
"chrislarsensf","771522595552305152","2016-09-02 01:38:15","1","1","Vote for @bgarlinghouse to speak at SXSW! https://t.co/NxVZUZxXcr"
"chrislarsensf","768600792798343169","2016-08-25 00:08:03","24","12","Thank you @PatrickMcHenry for visiting us @Ripple today. Great discussion! https://t.co/m6zCoicgoc"
"chrislarsensf","768201311808401409","2016-08-23 21:40:39","0","23","RT @PJHines: Japanese bank consortium to build new payments network with SBI @Ripple Asia https://t.co/hijqx92RJb via @Finextra #blockchain…"
"chrislarsensf","768201297447100416","2016-08-23 21:40:36","0","19","RT @BankingTechno: .@Ripple #blockchain powers #payments for Japanese bank consortium: https://t.co/2qlYhTH025 #fintech #bankingtech https:…"
"chrislarsensf","767776104501260288","2016-08-22 17:31:02","7","13","On #fintech and putting yourself where the action is: https://t.co/981f8HjTr9"
"chrislarsensf","766777398104694785","2016-08-19 23:22:32","5","1","Congrats to Allison Kluger and @tyrabanks on their new Stanford Class. Well done! https://t.co/uTSlo4eRHR"
"chrislarsensf","766676704664260608","2016-08-19 16:42:25","0","3","RT @nsmithau: Overseas remittances' costs to reduce with @Ripple - The Times of India https://t.co/dMyzw6JNPa via @timesofindia"
"chrislarsensf","766676377605054465","2016-08-19 16:41:07","28","20","SBI Ripple Asia announces a Japanese bank consortium using Ripple's tech for cross-border #payments https://t.co/47ARNuUXkq"
"chrislarsensf","766329988987486212","2016-08-18 17:44:41","8","1","It's the protocol; not the platform. https://t.co/3VuxD5VyrN"
"chrislarsensf","766329810436055040","2016-08-18 17:43:59","20","11","Ripple CTO @justmoon explains the problem with #blockchain and the real potential of @Interledger https://t.co/3Ogi0o7jud"
"chrislarsensf","766326486282346496","2016-08-18 17:30:46","0","13","RT @mattleising: Man Who Introduced Millions to Bitcoin Says Blockchain Is a Bust https://t.co/4SWhebIh5U #blockchain #Bitcoin https://t.co…"
"chrislarsensf","765942992469241858","2016-08-17 16:06:54","12","8","""Over $2 trillion of trade today depends on the physical exchange of documents."" https://t.co/gim3hUkgCA"
"chrislarsensf","765622732042018816","2016-08-16 18:54:18","0","90","RT @TheEconomist: Scientists may have finally found a way to beat jet leg https://t.co/IQ4OPRS7OM https://t.co/fgZD3OCV9w"
"chrislarsensf","765211528647680001","2016-08-15 15:40:20","13","13","Distributed ledgers move money x-borders in a more secure, transparent and effective way than the current system. https://t.co/vde3oUt4vI"
"chrislarsensf","764225898681741312","2016-08-12 22:23:47","0","10","RT @SanInnoventures: Congrats to our two portfolio co’s in @Fortune “5 hottest companies in #Fintech” @Ripple @digitalassetcom  https://t.c…"
"chrislarsensf","763773192305385472","2016-08-11 16:24:53","0","110","RT @wef: The 10 countries best prepared for the new digital economy https://t.co/A8qVMmDvaD https://t.co/J0BIPm8SiU"
"chrislarsensf","763772160556969985","2016-08-11 16:20:47","0","11","RT @FINTECHCircle: $1,000 from Canada to Germany in seconds, not days: the speed of Ripple.  https://t.co/HWMRtaXfIe #payments #crossborder…"
"chrislarsensf","763441629889912832","2016-08-10 18:27:23","0","38","RT @sbmeunier: Cool Infographic\n\nThe Evolution of #Fintech\n\n @FintechCH https://t.co/XbkzLuc21d https://t.co/QIDfRVz0yw"
"chrislarsensf","763041601400614917","2016-08-09 15:57:49","13","10","Totally agree. And beyond the database aspect, connected commerce needs micropayments, requiring DFT infrastructure. https://t.co/wJeKYicNb7"
"chrislarsensf","762687058372460544","2016-08-08 16:28:59","0","5","RT @investCH: #Geneva aims to become an innovation hotbed for #FinTech and is hosting @Sibos next month https://t.co/sHM9EN5oa1 https://t.c…"
"chrislarsensf","761594060326920192","2016-08-05 16:05:48","0","9","RT @Ripple: Infographic: The Cross-Border #Payments Journey https://t.co/b3NKb1tiOy"
"chrislarsensf","761593959248388096","2016-08-05 16:05:24","8","1","It's on my desk! #Paleo https://t.co/13udnRRHUO"
