"username","id","time","likes","retweets","text"
"VladZamfir","1261071921719971845","2020-05-14 23:12:30","0","0","@no__________end Well who is Satoshi really?"
"VladZamfir","1261053822736101377","2020-05-14 22:00:35","2","0","@no__________end I think he imagined something much bigger than we have tbh"
"VladZamfir","1261001881037402114","2020-05-14 18:34:11","0","0","@milner_aviv @lebed2045 @kermankohli @realLedgerwatch @newmichwill @ben_chain @austingriffith @mattdlockyer @liamihorne @sunnya97 All of the definitions I gave try to entail resilience I’d say , but without giving goal as much as you are doing"
"VladZamfir","1260991824056877056","2020-05-14 17:54:13","0","0","@milner_aviv @lebed2045 @kermankohli @realLedgerwatch @newmichwill @ben_chain @austingriffith @mattdlockyer @liamihorne @sunnya97 You’re not wrong about censorship resistance but I don’t know that it’s a definition of decentralization"
"VladZamfir","1260990066748321792","2020-05-14 17:47:14","0","0","@milner_aviv @lebed2045 @kermankohli @realLedgerwatch @newmichwill @ben_chain @austingriffith @mattdlockyer @liamihorne @sunnya97 Not like I spent even a minute on this"
"VladZamfir","1260986092540448768","2020-05-14 17:31:27","0","0","@lebed2045 @kermankohli @realLedgerwatch @milner_aviv @newmichwill @ben_chain @austingriffith @mattdlockyer @liamihorne @sunnya97 In no particular order, here are 5 that fine to mind for me\n\n1) difficult to shut down\n2) easy to keep going\n3) able to fully recover from any component\n4) no or limited need to coordinate \n5) evenly distributed"
"VladZamfir","1260978019260231680","2020-05-14 16:59:22","0","0","@ExcelPerfection Natural law, for example"
"VladZamfir","1260974899297951746","2020-05-14 16:46:58","0","0","@ExcelPerfection law isn't laws"
"VladZamfir","1260916575412117504","2020-05-14 12:55:12","5","0","@nrryuya Imo it’s also misleading because it gives the impression that there are rounds or some terminating vote collection process"
"VladZamfir","1260914838584385536","2020-05-14 12:48:18","0","0","@aDrUpSyToV Seems like the right answer lol"
"VladZamfir","1260775666527752192","2020-05-14 03:35:17","14","1","Does catharsis from understanding what happened to you have a name?"
"VladZamfir","1260714451453595648","2020-05-13 23:32:02","6","1","Humiliation, like law, doesn't go away when you pretend it doesn't exist"
"VladZamfir","1260649472796721153","2020-05-13 19:13:50","2","0","Civil law may be territorial but law isn't"
"VladZamfir","1260635426018283520","2020-05-13 18:18:01","0","0","@ssaintleger Impossible question, as far as I can tell"
"VladZamfir","1260624865188548609","2020-05-13 17:36:03","0","0","@aDrUpSyToV Absurd indeed"
"VladZamfir","1260600622144987143","2020-05-13 15:59:43","2","0","Aren't strict laws but the fight against legal uncertainty and against liability both end up being absurd"
"VladZamfir","1260600211359051776","2020-05-13 15:58:05","4","0","Inabiliity to create legal certainty is a better candidate for being called ""law of lawmodynamics"" than the inability to get rid of liability"
"VladZamfir","1260598456533606400","2020-05-13 15:51:07","0","0","@arsydotorg not a laughing matter"
"VladZamfir","1260579194909741061","2020-05-13 14:34:35","4","0","Legal denialism offends me personally"
"VladZamfir","1260576155268251649","2020-05-13 14:22:30","2","0","And another to do it professionally for clients"
"VladZamfir","1260575936472322053","2020-05-13 14:21:38","0","0","Judgement 👀 https://t.co/kOviFt1UOU"
"VladZamfir","1260575610461728770","2020-05-13 14:20:20","1","0","Intent matters, but it’s never a good look"
