"username","id","time","likes","retweets","text"
"TusharJain_","1261039917020450818","2020-05-14 21:05:19","2","0","@KyleSamani @hosseeb @AriDavidPaul @zhusu Repo is a great product when you have illiquid high quality collateral like off the run treasuries and need short term cash. I'm not sure we have similar market conditions in crypto yet."
"TusharJain_","1260959538594877446","2020-05-14 15:45:56","11","2","Do not underestimate the reflexivity of the #Bitcoin market.\n\nAs the price goes up it makes news and validates the hard money thesis. This attracts more buyers and drives the price up. It's really that simple.\n\nhttps://t.co/QUfqqbwhbT"
"TusharJain_","1260931926078046209","2020-05-14 13:56:12","21","3","If the S&amp;P 500 drops another 10%, I expect the Fed to take rates negative and another multi trillion dollar debt fueled stimulus package from Congress.\n\nMoney printer will not stop until there is significant inflation. Don’t fight the Fed. Inflation is coming, one way or another."
"TusharJain_","1260723660060491783","2020-05-14 00:08:38","2","0","One common thing I have heard from institutional investors is to compare crypto to clean tech. I answered this question in a short video with Galaxy Digital: \n\nhttps://t.co/qthAds36ec"
"TusharJain_","1260307848589979650","2020-05-12 20:36:21","26","2","The news of Los Angeles extending the lockdown for 3 more months reminded me of this tweet... https://t.co/Gdq4zcgdtz"
"TusharJain_","1260280769005707264","2020-05-12 18:48:44","6","1","It is politically impossible for pension benefits to be cut. The only answer here is a big Fed bailout.\n\nWe have to print money and inflate ourselves out of the implied debt of defined benefit pension plans. There is no other option.\n\nhttps://t.co/uwk0MUOhhs"
"TusharJain_","1260271726807724032","2020-05-12 18:12:49","42","5","I remember when we started Multicoin, I had to talk to a over a dozen banks to find one which would bank a crypto investment firm. \n\nAmazing to see JPM’s move today. This is a big deal.\n\nhttps://t.co/v4DNEFOeCk"
"TusharJain_","1260259493692219393","2020-05-12 17:24:12","4","0","@JohnArnoldFndtn The Fed will end up buying these bonds and leave no incentives for states to be fiscally responsible moving forward"
"TusharJain_","1259614868681957376","2020-05-10 22:42:41","38","4","The current unemployment numbers are understating the problem.\n\nThe paycheck protection program requires employers to keep people on payroll for 8 weeks. When those 8 weeks are up I would expect a significant percentage of those people to be laid off."
"TusharJain_","1259508845388484613","2020-05-10 15:41:23","15","1","TikTok is the new SnapChat"
"TusharJain_","1259106952703102977","2020-05-09 13:04:25","11","0","Retail might try to front run these institutional buyers and drive the price much faster though. You never know..."
"TusharJain_","1259106951457357824","2020-05-09 13:04:24","73","4","Institutional investors don’t trade like retail. Don’t expect them to FOMO buy Bitcoin and drove it from $10k to $20k in 10 days like Dec 2017. \n\nInstead, expect huge bids to buy dips and expect the buyers to hold the purchased BTC for an institutional time horizon (years)."
"TusharJain_","1259095364969340928","2020-05-09 12:18:22","6","0","Some valuable info on BNB token economics from @cz_binance https://t.co/M9aXjA4p9i"
"TusharJain_","1257857353870868489","2020-05-06 02:18:57","0","0","@gregoryklumov Euro not exactly inspiring confidence right now"
"TusharJain_","1257853966953730048","2020-05-06 02:05:30","0","544","RT @Austen: 20% unemployment because of a health pandemic should make it obvious to all of us that it’s a really bad idea for healthcare to…"
"TusharJain_","1257703688627421186","2020-05-05 16:08:21","0","47","RT @RyanTheGentry: 0/7 I just released a new post about the Lightning Network as a utility for Web3 development. Web3 has typically been ow…"
"TusharJain_","1257470980903112706","2020-05-05 00:43:39","1","0","@JewSwell I think these loans will get paid back around the same time that the US national debt is paid back..."
"TusharJain_","1257464101103689728","2020-05-05 00:16:18","3","0","@JewSwell Federal aid &amp; federal taxes are governed by Congress which means that all Americans have a vote. California's state budget is only governed by the California state legislature &amp; California citizens. Using federal taxes to fund a state's budget is taxation without representation."
"TusharJain_","1257427593130921985","2020-05-04 21:51:14","3","0","The Covid crisis has forced us to nationalize State budget deficits. State pension plans will look at this as precedent when they inevitably need a bailout too.\n\nThe deficit spending financed by money printing will only accelerate from here."
"TusharJain_","1257427590786289664","2020-05-04 21:51:14","22","0","Using Federal tax dollars to bail out a State’s budget deficit is taxation without representation.\n\nWhere do we draw the line? Can California vote their residents a UBI and rely on the Federal government to pay for it? https://t.co/LkV3XqppS8"
"TusharJain_","1257343516684038146","2020-05-04 16:17:09","16","3","There is a significant political minority of people who are motivated to extend the shutdown for as long as possible no matter the facts about the virus or the costs of the shutdown.\n\nThey see this as a generational opportunity to expand government power &amp; weaken private markets."
"TusharJain_","1257316872132821000","2020-05-04 14:31:16","1","0","@hasufl Fed has infinite money. Not even a contest"
"TusharJain_","1257311441004097540","2020-05-04 14:09:41","75","6","In the next 24 months I expect the total value of fiat backed stable coins (USDT, Libra, USDC, BUSD, etc) will exceed the total value of Bitcoin.\n\nThe demand will be from people outside the US without access to a USD bank account who want to store their wealth in USD."
"TusharJain_","1257092517021077504","2020-05-03 23:39:46","329","67","The Covid-19 shutdown will be the single largest transfer of wealth from the middle class to the upper class.\n\nBankrupting many small businesses owned by the middle class will force their customers to big corporations disproportionately owned by the upper class."
"TusharJain_","1257088852159860742","2020-05-03 23:25:12","21","1","A part of the bailout money should be spent on a modern Manhattan Project to advance our understanding of viruses &amp; reliably defeat them.\n\nWould be &lt;5% of the total crisis cost &amp; help prevent a repeat. I vote for @balajis to run it &amp; recruit the dream team."
"TusharJain_","1257067111794593792","2020-05-03 21:58:49","2","0","@NeerajKA We are already at that point in Austin"
"TusharJain_","1257007915069837313","2020-05-03 18:03:35","0","0","@DewayneCameron9 I don’t want their word for it, that is worthless. \n\nThey need to publicly share evidence and allow us to question it."
"TusharJain_","1257006755453829121","2020-05-03 17:58:59","10","0","I hope we don’t allow our desire to blame someone for this crisis to override the need for public evidence for such a serious claim.\n\nThis reminds me of Iraq’s alleged WMDs being used as an excuse for a disastrous war. But this would be far worse. https://t.co/BwORZoBehr"
"TusharJain_","1256999603121147906","2020-05-03 17:30:33","7","3","State governments that don’t loosen the lockdown will start to see local governments revolt.\n\nGovernment authority is a shared story we choose to believe in. If that shared story starts to show cracks, it can break and the government will lose political legitimacy. https://t.co/D5Bm5CYghI"
"TusharJain_","1256288261246509057","2020-05-01 18:23:56","17","0","If we undergo a ""Japanification"" of the US economy, what happens to our huge underfunded pension programs which rely on 6%-8% (or higher) annual return assumptions to balance their books?\n\nDo we need yet another huge bailout? And even more QE to fund it?"
"TusharJain_","1256035779148746754","2020-05-01 01:40:40","0","16","RT @ArweaveTeam: Arweave 2.0 is now live! 🎉 Find out how its key technological innovations, including ‘Fast Write’ and bundled transactions…"
"TusharJain_","1255690122005266433","2020-04-30 02:47:09","0","9","RT @dForcenet: What doesn’t kill us makes us stronger. To the better future of #dForce, to the better future of #DeFi.\n\n@CoinDesk @Cointele…"
"TusharJain_","1255666106959872003","2020-04-30 01:11:43","5","0","@DTAPCAP @mcuban This would likely be the single most powerful strategy the Fed can use to stimulate the economy from a bottoms up perspective. Everything else they do is very trickle down."
"TusharJain_","1255236772218486787","2020-04-28 20:45:42","0","0","@AlokVasudev @avanimiriyala"
"TusharJain_","1254937133678297089","2020-04-28 00:55:02","0","29","RT @SkaleNetwork: SKALE just launched its second explainer video!\nIt shows how - thanks to containerization, virtualization, and cutting-ed…"
"TusharJain_","1254137827396407298","2020-04-25 19:58:53","12","0","If there is a second wave after we reopen the economy, will we shut down again?"
"TusharJain_","1253447553221382146","2020-04-23 22:15:59","3","0","Until today"
"TusharJain_","1253327802809462786","2020-04-23 14:20:08","27","2","Every time we have had unemployment claims &gt;1M, the S&amp;P500 has gone up on the day 🤔"
"TusharJain_","1253102063556407296","2020-04-22 23:23:08","12","2","This seems like the beginning of a Black Mirror episode. https://t.co/h02S2daZ0R"
"TusharJain_","1253016591702392832","2020-04-22 17:43:30","5","0","@AmeerRosic Not yet but I hope there will be a Web3 version of YouTube in the next few years. The pieces are falling into place, it would need to stitch together a few protocols:\n\nFilecoin for storage\nLivepeer for video transcoding\nSomething for payments at web-scale \nBrave to manage ads"
"TusharJain_","1253013270337925120","2020-04-22 17:30:18","16","1","Feds have bailed out equity holders of airlines who spent all their free cash flow on stock buybacks, but wants States to go bankrupt 🤔\n\nhttps://t.co/yJs5z1vjCq"
"TusharJain_","1252717727866851329","2020-04-21 21:55:55","9","0","I am not condoning any of the videos taken down by YouTube. I am not a health expert and I do not have the knowledge to judge whether any of those videos were valid. I'm sure many were crazy conspiracies.\n\nWhat I *do* know is that Susan should not have this much power."
"TusharJain_","1252716818965377026","2020-04-21 21:52:18","14","0","To be clear, I believe Susan is within her rights to block any content she wants on her privately owned platform. That is why we need a Web3 platform controlled by its users and not beholden to a giant corporation."
"TusharJain_","1252716157108453378","2020-04-21 21:49:40","85","21","We need Web3 so badly. CEOs of centralized tech companies like Susan Wojcicki should not have this much power...\n\nThe W.H.O. is not infallible and the right to publicly criticize the authorities is fundamental to a free society. https://t.co/T7j5kgiiGM"
"TusharJain_","1252598002419720196","2020-04-21 14:00:10","16","2","With oil prices crashing and other commodities potentially following suit, it is pretty hard to be worried about inflation despite the unprecedented monetary and fiscal stimulus going on around the globe. https://t.co/ysqINvvZwu"
"TusharJain_","1252398544251580418","2020-04-21 00:47:36","37","1","If the price of oil goes from -$20 to -$40, is it correct to say it doubled in price? 😂"
"TusharJain_","1251524286201946112","2020-04-18 14:53:36","0","4","RT @SpencerApples: Something ppl miss is that, unlike Bitfinex or FTX, Binance users often pay fees with BNB (because of the extra discount…"
"TusharJain_","1250476102545485826","2020-04-15 17:28:30","0","0","@Foobazzler That is a very strange comparison. Tether is a stablecoin not an exchange. Unlike exchanges, Tether doesn't make more money when you trade more."
"TusharJain_","1250473674626433024","2020-04-15 17:18:51","2","0","Disclosure: Multicoin owns exchange tokens and has written about them extensively in the past. See our website for our analyses and more detailed disclosures.\n\nhttps://t.co/x5DanQZZRD"
"TusharJain_","1250473673842098184","2020-04-15 17:18:51","21","0","Exchange token prices are down alongside Bitcoin but exchange trading volumes &amp; revenues are up tremendously. March was a monster month for trading volumes on both spot and derivatives exchanges. \n\nIrrational market dislocation?"
"TusharJain_","1250260316069511169","2020-04-15 03:11:02","0","912","RT @TylerDurden: This is the part of the movie where we are right now. https://t.co/lLlIbSrqBI"
"TusharJain_","1250219965015298050","2020-04-15 00:30:42","27","2","I am proud to announce our first investment at Multicoin led by @Mable_Jiang.  Read the tweet storm and our blog post for more details. https://t.co/l1YFJdlR7k"
"TusharJain_","1250211859896176641","2020-04-14 23:58:29","11","2","This is a good point. Perhaps capital gains taxes should be adjusted for inflation? https://t.co/DS68BDUJD9"
"TusharJain_","1249844536668536838","2020-04-13 23:38:53","23","3","A crisis is always an opportunity for tyrants to extend their authority under the guise of public safety. Sadly, this time will be no different."
"TusharJain_","1249730910272073735","2020-04-13 16:07:22","1","0","@scott_lew_is I don’t mind paying something for the bailouts as long as I know what the cost is. The government is trying to hide the cost and tell us there isn’t one. They have said they will provide “unlimited liquidity” without mentioning potential consequences."
"TusharJain_","1249730037663834113","2020-04-13 16:03:54","3","0","@durrchristoph Hard to argue against there being *some* bailouts. But I think the government may have gone too far. \n\nPain in equity markets is ok, some bankruptcies are actually a good thing. Like forest fires, we need to burn out the dead wood to make room for new growth."
"TusharJain_","1249711393777037313","2020-04-13 14:49:49","32","2","The government wants you to think the bailouts are a free lunch and we will never have to pay for them.\n\nThe reality is that the costs you don’t understand or immediately recognize are often the most expensive. There is no such thing as a free lunch."
"TusharJain_","1249433266534350851","2020-04-12 20:24:38","21","2","Can I opt out of USPS? I just want them to stop dropping garbage off at my home everyday (junk mail). I honestly cannot remember the last useful letter I got in the mail."
"TusharJain_","1249379388820463617","2020-04-12 16:50:33","0","0","@varunagg Doesn’t matter what their governments want. That’s the point of decentralization and censorship resistance. \n\nI am not sure the Euro will be ok. This might be the crisis which kills it."
"TusharJain_","1249366943620124673","2020-04-12 16:01:06","0","0","@varunagg USD probably comes out of this crisis stronger. Most other currencies are coming out dramatically weaker."
"TusharJain_","1249347743203688450","2020-04-12 14:44:48","102","13","The pandemic has been good for crypto in 2 main ways:\n\n1) It has caused further monetary easing around the world and revealed the lack of scarcity of fiat money\n\n2) We have all seen how quickly the world can change. The world moving to non fiat money doesn’t seem so crazy"
"TusharJain_","1249161601913159680","2020-04-12 02:25:08","0","2577","RT @SamHarrisOrg: Pandemic Paradox #1: If rigorous social distancing works exactly as intended, successfully reducing the spread of contagi…"
"TusharJain_","1248703150606909444","2020-04-10 20:03:25","1","0","@davidgshort Why can't they make it bigger?"
"TusharJain_","1248702306742415360","2020-04-10 20:00:04","9","0","Honest question: are venture backed startups who take PPP money crowding out small businesses? Or can the government just print more money and expand the PPP?\n\nRemember, the Fed has said they have UNLIMITED LIQUIDITY to pump into the market. So why the scarcity mindset?"
"TusharJain_","1248295823760338951","2020-04-09 17:04:51","35","3","Jerome Powell is going to pump markets to all time highs by the election or run out of ink trying."
"TusharJain_","1248293375574491140","2020-04-09 16:55:07","29","3","With the Fed buying commercial paper, investment grade bonds, and now even junk bonds it seems the credit markets have been effectively nationalized. Borrowers are now effectively state backed enterprises like in China.\n\nI wonder how they will unwind this. Or if they ever will."
"TusharJain_","1248072607708123139","2020-04-09 02:17:52","0","0","@iam__vance Yes that’s first out first in :)"
"TusharJain_","1248070470156668932","2020-04-09 02:09:22","3","0","@iam__vance do you mean FOFI? lol"
"TusharJain_","1248027732769980423","2020-04-08 23:19:33","45","7","Coronavirus is the best thing that has happened for big business in recent history. The death of many small businesses will just drive more market share to the big corporations. That might be partially why stocks are rallying while the economy is suffering."
"TusharJain_","1248026861986340865","2020-04-08 23:16:05","0","0","@cryptotraveler NYC hospital system sure does seem to be overrun to me"
"TusharJain_","1248026448474132480","2020-04-08 23:14:27","2","0","@richardraizes Longer shutdown might be better for crypto in the long run because it would further strain government budgets and accelerate the MMT experiment. The MMT experiment will greatly devalue fiat currencies and drive the adoption of non political money."
"TusharJain_","1248024543735791617","2020-04-08 23:06:53","21","3","The longer we wait to restart the economy the harder and riskier it will be. The earlier we end quarantine the higher the risk of a second wave of COVID overwhelming our medical system.\n\nThere is no 'right' answer &amp; the tradeoff we choose will say a lot about our societal values."
"TusharJain_","1247580652976910344","2020-04-07 17:43:01","0","0","@jesseproudman I am told the research team is a walled off entity"
"TusharJain_","1246912274532634625","2020-04-05 21:27:07","12","1","@chasing You just described government officials"
"TusharJain_","1246808678939987968","2020-04-05 14:35:28","29","2","@jeffscottward Amazon is better functioning institution than almost any part of the US Government. Amazon is delivering more value to Americans than our government in this pandemic. Why should we redirect even more resources from Amazon or Bezos to the government??? Trump will just waste them."
"TusharJain_","1246637171949342721","2020-04-05 03:13:57","3","0","@poojachokshi Not everyone wants to be a public figure for their philanthropy."
"TusharJain_","1246623905030254592","2020-04-05 02:21:14","6","0","@V1rtuousCycle I wonder where the 2 trillion dollars for the bailout bill came from then"
"TusharJain_","1246623687526268929","2020-04-05 02:20:22","0","0","@V1rtuousCycle We are already well past that point."
"TusharJain_","1246616646351040519","2020-04-05 01:52:24","48","1","@V1rtuousCycle I disagree. The government response to Covid19 has been terrible and it’s not because of lack of funds. They have an infinite money printer.\n\nWe need well resourced alternatives to turn to when governments are incompetent like ours is right now."
"TusharJain_","1246610432724525066","2020-04-05 01:27:42","536","43","Bill Gates is the best argument against a wealth tax."
"TusharJain_","1246555137889492996","2020-04-04 21:47:59","0","90","RT @zooko: Rome wasn't burnt in a day."
"TusharJain_","1246159052096319489","2020-04-03 19:34:05","50","3","Markets are not pricing this in. \n\nThe psychological bias for normalcy is huge and most people just want to think the world will go back to normal operations post virus. It won’t. https://t.co/K869fJVD58"
"TusharJain_","1246085666276085760","2020-04-03 14:42:28","37","3","I am worried the mental health consequences on individuals and on our collective psyche will be even worse than the physical health consequences."
"TusharJain_","1245770772578263048","2020-04-02 17:51:12","0","20","RT @KyleSamani: This is very exciting\n\nBinance is going to clean up CMC, making it more useful and accessible to all\n\nAnd they can monetize…"
"TusharJain_","1245400251281870861","2020-04-01 17:18:52","1","0","@jessewldn @TorusLabs The key thing which I find exciting about Torus is the DKG and the fact that it is truly trust minimized despite using web 2.0 OAuth for login. \n\nFor example, you can require 2/3 OAuth tokens from Facebook + Google + Twitter to access your wallet."
"TusharJain_","1245399599680012291","2020-04-01 17:16:17","0","0","@jessewldn @TorusLabs working for me, might want to try it again? https://t.co/yrLbuWycbs"
"TusharJain_","1245373241755140096","2020-04-01 15:31:33","1","0","@jessewldn I think you would enjoy looking at @TorusLabs product"
"TusharJain_","1245053238908502021","2020-03-31 18:19:58","0","18","RT @StakingFac: We are excited to unveil @solanabeach_io 🤙\n\nExplore all the gnarly stuff that is happening on the @solana network - token m…"
